0,2.6,0.3,1,0.3,1,2.6,1.3,1.3,75.44,75.417,75.414,75.417,75.414,75.421,75.418,75.418,156,18,60,18,60,156,78,78,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3600,1.8732,0.31995,0.4,0.3,0.8532,1.8732,1.1532,0.71995,79.246,79.234,79.233,79.232,79.23,79.235,79.233,79.234,112.39,19.197,24,18,51.192,112.39,69.192,43.197,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7200,1.8018,0.3768,0.4,0.3,0.725,1.8018,1.025,0.7768,80.969,80.957,80.957,80.957,80.955,80.959,80.957,80.958,108.11,22.608,24,18,43.5,108.11,61.5,46.608,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10800,1.8003,0.4659,0.4,0.3,0.6344,1.8003,0.9344,0.8659,81.482,81.469,81.469,81.47,81.468,81.472,81.47,81.47,108.02,27.954,24,18,38.064,108.02,56.064,51.954,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14400,2.4825,0.58245,1,0.3,0.6,2.4825,0.9,1.5824,80.004,79.981,79.979,79.984,79.983,79.986,79.985,79.982,148.95,34.947,60,18,36,148.95,54,94.947,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18000,3.6716,0.72165,1.6,0.75,0.6,3.6716,1.35,2.3217,76.712,76.664,76.658,76.67,76.67,76.675,76.672,76.666,220.3,43.299,96,45,36,220.3,81,139.3,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21600,4.6792,0.87915,2,1.2,0.6,4.6792,1.8,2.8792,73.772,73.698,73.688,73.703,73.707,73.714,73.708,73.7,280.75,52.749,120,72,36,280.75,108,172.75,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25200,6.3,1.05,3,1.65,0.6,6.3,2.25,4.05,67.888,67.758,67.736,67.77,67.777,67.787,67.778,67.762,378,63,180,99,36,378,135,243,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28800,7.9204,1.3704,4,1.95,0.6,7.9204,2.55,5.3704,58.195,57.992,57.954,58.018,58.028,58.04,58.029,57.998,475.22,82.224,240,117,36,475.22,153,322.22,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32400,9.095,1.9136,3.6,2.1,1.4814,9.095,3.5814,5.5136,53.197,52.941,52.916,52.963,52.97,52.996,52.976,52.952,545.7,114.81,216,126,88.884,545.7,214.88,330.81,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36000,10.999,2.5803,3.2,2.1,3.1186,10.999,5.2186,5.7803,57.232,56.88,56.87,56.894,56.88,56.947,56.907,56.899,659.93,154.82,192,126,187.12,659.93,313.12,346.82,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39600,13.972,3.2715,4,2.7,4,13.972,6.7,7.2715,63.226,62.678,62.664,62.697,62.675,62.782,62.718,62.708,838.29,196.29,240,162,240,838.29,402,436.29,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
