0,1.85,0.3,0.4,0.15,1,1.85,1.15,0.7,67.711,67.705,67.705,67.704,67.702,67.705,67.704,67.705,111,18,24,9,60,111,69,42,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3600,1.55,0.3,0.7,0.15,0.4,1.55,0.55,1,67.25,67.245,67.245,67.246,67.246,67.247,67.246,67.246,93,18,42,9,24,93,33,60,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7200,1.7,0.3,1,-4.0916e-07,0.4,1.7,0.4,1.3,66.92,66.914,66.912,66.915,66.915,66.915,66.915,66.914,102,18,60,-2.455e-05,24,102,24,78,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10800,1.9692,0.3,1.2692,1.0921e-06,0.4,1.9692,0.4,1.5692,67.894,67.886,67.884,67.888,67.888,67.888,67.888,67.886,118.15,18,76.152,6.5526e-05,24,118.15,24,94.152,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14400,3.65,0.3,1.6,0.75,1,3.65,1.75,1.9,68.844,68.822,68.818,68.821,68.821,68.825,68.822,68.822,219,18,96,45,60,219,105,114,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18000,6.2604,0.75,2.4104,1.5,1.6,6.2604,3.1,3.1604,68.702,68.643,68.635,68.641,68.64,68.652,68.644,68.644,375.62,45,144.62,90,96,375.62,186,189.62,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21600,8.4718,1.2,3.4718,1.8,2,8.4718,3.8,4.6718,68.107,68,67.986,68.003,68.002,68.019,68.008,68.003,508.31,72,208.31,108,120,508.31,228,280.31,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25200,10.75,1.65,4,2.1,3,10.75,5.1,5.65,65.911,65.746,65.729,65.748,65.742,65.774,65.755,65.751,645,99,240,126,180,645,306,339,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28800,12.431,1.95,3.7808,2.7,4,12.431,6.7,5.7308,62.867,62.658,62.644,62.645,62.634,62.687,62.656,62.664,745.85,117,226.85,162,240,745.85,402,343.85,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32400,10.765,2.1,3.2654,1.8,3.6,10.765,5.4,5.3654,62.753,62.588,62.579,62.589,62.576,62.615,62.594,62.594,645.92,126,195.92,108,216,645.92,324,321.92,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36000,9.4674,2.1,2.6674,1.5,3.2,9.4674,4.7,4.7674,67.286,67.154,67.15,67.158,67.147,67.177,67.161,67.161,568.04,126,160.04,90,192,568.04,282,286.04,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39600,10.4,2.7,2.2,1.5,4,10.4,5.5,4.9,72.949,72.792,72.795,72.794,72.776,72.82,72.798,72.802,624,162,132,90,240,624,330,294,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43200,11.496,3,1.8456,2.25,4.4,11.496,6.65,4.8456,75.295,75.109,75.117,75.1,75.082,75.139,75.108,75.122,689.74,180,110.74,135,264,689.74,399,290.74,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46800,10.384,2.55,1.5338,2.7,3.6,10.384,6.3,4.0838,75.696,75.545,75.551,75.529,75.521,75.568,75.539,75.555,623.03,153,92.028,162,216,623.03,378,245.03,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50400,8.8,2.25,1.4,3.15,2,8.8,5.15,3.65,76.288,76.175,76.18,76.16,76.168,76.193,76.174,76.183,528,135,84,189,120,528,309,219,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54000,8.4156,2.1,1.5656,3.75,1,8.4156,4.75,3.6656,75.815,75.711,75.714,75.692,75.71,75.728,75.711,75.718,504.94,126,93.936,225,60,504.94,285,219.94,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57600,8.975,1.8,1.975,4.2,1,8.975,5.2,3.775,74.271,74.157,74.156,74.129,74.151,74.172,74.153,74.162,538.5,108,118.5,252,60,538.5,312,226.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61200,9.9468,1.95,2.4968,4.5,1,9.9468,5.5,4.4468,72.481,72.342,72.338,72.313,72.339,72.362,72.34,72.347,596.81,117,149.81,270,60,596.81,330,266.81,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64800,11.1,2.1,3,4.2,1.8,11.1,6,5.1,71.101,70.93,70.924,70.906,70.925,70.956,70.93,70.937,666,126,180,252,108,666,360,306,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68400,12.662,2.55,3.6124,3.9,2.6,12.662,6.5,6.1624,72.066,71.844,71.835,71.83,71.841,71.881,71.851,71.853,759.74,153,216.74,234,156,759.74,390,369.74,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72000,12.1,2.1,4,3,3,12.1,6,6.1,74.368,74.164,74.148,74.158,74.158,74.197,74.171,74.17,726,126,240,180,180,726,360,366,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75600,9.61,0.75,3.56,1.5,3.8,9.61,5.3,4.31,75.591,75.464,75.448,75.455,75.439,75.479,75.459,75.465,576.6,45,213.6,90,228,576.6,318,258.6,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79200,6.52,0.45,2.32,0.75,3,6.52,3.75,2.77,76.35,76.29,76.282,76.284,76.272,76.296,76.285,76.29,391.2,27,139.2,45,180,391.2,225,166.2,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
82800,2.55,0.3,0.4,0.45,1.4,2.55,1.85,0.7,76.669,76.659,76.659,76.656,76.653,76.66,76.657,76.659,153,18,24,27,84,153,111,42,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86400,1.85,0.3,0.4,0.15,1,1.85,1.15,0.7,67.711,67.705,67.705,67.704,67.702,67.705,67.704,67.705,111,18,24,9,60,111,69,42,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2.7,0.6,1,0.3,0.8,2.7,1.1,1.6,64.303,64.289,64.288,64.291,64.29,64.292,64.291,64.29,162,36,60,18,48,162,66,96,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3600,2.0072,0.366,0.8532,0.3,0.488,2.0072,0.788,1.2192,66.425,66.417,66.416,66.418,66.418,66.419,66.418,66.417,120.43,21.96,51.192,18,29.28,120.43,47.28,73.152,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7200,1.5605,0.2295,0.725,0.3,0.306,1.5605,0.606,0.9545,68.389,68.384,68.384,68.385,68.385,68.385,68.385,68.384,93.63,13.77,43.5,18,18.36,93.63,36.36,57.27,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10800,1.3211,0.16575,0.6344,0.3,0.221,1.3211,0.521,0.80015,70.451,70.447,70.447,70.448,70.448,70.448,70.448,70.447,79.269,9.945,38.064,18,13.26,79.269,31.26,48.009,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14400,1.25,0.15,0.6,0.3,0.2,1.25,0.5,0.75,72.745,72.741,72.741,72.742,72.742,72.742,72.742,72.741,75,9,36,18,12,75,30,45,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18000,1.6398,0.25275,0.6,0.45,0.337,1.6398,0.787,0.85275,74.555,74.55,74.549,74.55,74.55,74.551,74.55,74.55,98.385,15.165,36,27,20.22,98.385,47.22,51.165,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21600,2.3407,0.48885,0.6,0.6,0.6518,2.3407,1.2518,1.0889,75.203,75.193,75.193,75.193,75.193,75.195,75.193,75.194,140.44,29.331,36,36,39.108,140.44,75.108,65.331,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25200,3.1,0.75,0.6,0.75,1,3.1,1.75,1.35,74.316,74.3,74.3,74.299,74.298,74.302,74.3,74.301,186,45,36,45,60,186,105,81,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28800,3.8576,1.0104,0.6,0.9,1.3472,3.8576,2.2472,1.6104,72.744,72.72,72.721,72.718,72.716,72.724,72.719,72.721,231.46,60.624,36,54,80.832,231.46,134.83,96.624,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32400,5.4306,1.3068,1.4814,0.9,1.7424,5.4306,2.6424,2.7882,71.46,71.413,71.412,71.415,71.411,71.422,71.416,71.415,325.84,78.408,88.884,54,104.54,325.84,158.54,167.29,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36000,8.1095,1.6247,3.1186,1.2,2.1662,8.1095,3.3662,4.7432,72.994,72.892,72.882,72.901,72.897,72.913,72.904,72.896,486.57,97.479,187.12,72,129.97,486.57,201.97,284.59,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39600,10.05,1.95,4,1.5,2.6,10.05,4.1,5.95,76.593,76.441,76.425,76.456,76.45,76.472,76.459,76.447,603,117,240,90,156,603,246,357,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
